file_path,actual_phoneme,predicted_phoneme,confidence_score,is_correct
data/03_augmented/आ/आ_aug_546.wav,आ,औ,-274.6704196451439,False
data/03_augmented/आ/आ_aug_547.wav,आ,ॠ,-235.3162462551922,False
data/03_augmented/आ/आ_aug_548.wav,आ,औ,-259.6817900899198,False
data/03_augmented/आ/आ_aug_549.wav,आ,औ,-238.00893076129452,False
data/03_augmented/आ/आ_aug_550.wav,आ,औ,-234.55051143341854,False
data/03_augmented/आ/आ_aug_551.wav,आ,औ,-253.56795281884803,False
data/03_augmented/आ/आ_aug_552.wav,आ,ॠ,-255.64414500697384,False
data/03_augmented/आ/आ_aug_553.wav,आ,औ,-255.8536709080818,False
data/03_augmented/आ/आ_aug_554.wav,आ,औ,-242.51262084871183,False
data/03_augmented/आ/आ_aug_555.wav,आ,औ,-229.84079247960585,False
data/03_augmented/आ/आ_aug_556.wav,आ,औ,-276.2838919774517,False
data/03_augmented/आ/आ_aug_557.wav,आ,ॠ,-255.70354448356107,False
data/03_augmented/आ/आ_aug_558.wav,आ,औ,-232.66263911290642,False
data/03_augmented/आ/आ_aug_559.wav,आ,ॠ,-232.79103840911344,False
data/03_augmented/आ/आ_aug_560.wav,आ,औ,-238.08699544534772,False
data/03_augmented/आ/आ_aug_561.wav,आ,आ,-252.66025753582727,True
data/03_augmented/आ/आ_aug_562.wav,आ,ॠ,-295.2744132206561,False
data/03_augmented/आ/आ_aug_563.wav,आ,औ,-250.60199150693782,False
data/03_augmented/आ/आ_aug_564.wav,आ,आ,-234.75000069838822,True
data/03_augmented/आ/आ_aug_565.wav,आ,ॠ,-254.35190653093605,False
data/03_augmented/आ/आ_aug_566.wav,आ,औ,-277.0673274901517,False
data/03_augmented/आ/आ_aug_567.wav,आ,आ,-225.75878926349966,True
data/03_augmented/आ/आ_aug_568.wav,आ,औ,-259.56189268423145,False
data/03_augmented/आ/आ_aug_569.wav,आ,औ,-258.4013328791869,False
data/03_augmented/आ/आ_aug_570.wav,आ,ॠ,-230.57764694218127,False
data/03_augmented/आ/आ_aug_571.wav,आ,औ,-265.8420961996771,False
data/03_augmented/आ/आ_aug_572.wav,आ,आ,-251.80508804928866,True
data/03_augmented/आ/आ_aug_573.wav,आ,आ,-236.99129720042004,True
data/03_augmented/आ/आ_aug_574.wav,आ,औ,-239.85734660024187,False
data/03_augmented/आ/आ_aug_575.wav,आ,औ,-270.47668314011196,False
data/03_augmented/आ/आ_aug_576.wav,आ,औ,-260.9781953404868,False
data/03_augmented/आ/आ_aug_577.wav,आ,औ,-255.59200557960753,False
data/03_augmented/आ/आ_aug_578.wav,आ,ॠ,-239.39143919799503,False
data/03_augmented/आ/आ_aug_579.wav,आ,औ,-257.4074634509988,False
data/03_augmented/आ/आ_aug_580.wav,आ,ॠ,-240.9294053648166,False
data/03_augmented/आ/आ_aug_581.wav,आ,औ,-301.9997134165906,False
data/03_augmented/आ/आ_aug_582.wav,आ,औ,-246.1209563120342,False
data/03_augmented/आ/आ_aug_583.wav,आ,औ,-291.9880196364133,False
data/03_augmented/आ/आ_aug_584.wav,आ,आ,-289.2204761336791,True
data/03_augmented/आ/आ_aug_585.wav,आ,औ,-232.05333339693541,False
data/03_augmented/आ/आ_aug_586.wav,आ,औ,-245.85207685148066,False
data/03_augmented/आ/आ_aug_587.wav,आ,औ,-254.35949538628284,False
data/03_augmented/आ/आ_aug_588.wav,आ,औ,-254.15806336487051,False
data/03_augmented/आ/आ_aug_589.wav,आ,ॠ,-247.7801055270488,False
data/03_augmented/आ/आ_aug_590.wav,आ,औ,-262.0033439227587,False
data/03_augmented/आ/आ_aug_591.wav,आ,औ,-225.03627281374884,False
data/03_augmented/आ/आ_aug_592.wav,आ,ॠ,-234.434404645319,False
data/03_augmented/आ/आ_aug_593.wav,आ,औ,-243.7657080909212,False
data/03_augmented/आ/आ_aug_594.wav,आ,आ,-243.6484634669569,True
data/03_augmented/आ/आ_aug_595.wav,आ,औ,-228.637791691528,False
data/03_augmented/आ/आ_aug_596.wav,आ,औ,-236.20428182900713,False
data/03_augmented/आ/आ_aug_597.wav,आ,औ,-240.96020993192903,False
data/03_augmented/आ/आ_aug_598.wav,आ,औ,-235.89385922736002,False
data/03_augmented/आ/आ_aug_599.wav,आ,ॠ,-232.50781779110645,False
data/03_augmented/आ/आ_aug_600.wav,आ,औ,-234.72198286745203,False
data/03_augmented/आ/आ_aug_601.wav,आ,औ,-232.72857099386673,False
data/03_augmented/आ/आ_aug_602.wav,आ,ॠ,-308.19712026433217,False
data/03_augmented/आ/आ_aug_603.wav,आ,औ,-251.05199641230558,False
data/03_augmented/आ/आ_aug_604.wav,आ,औ,-249.40996183777239,False
data/03_augmented/आ/आ_aug_605.wav,आ,औ,-241.9821796339542,False
data/03_augmented/आ/आ_aug_606.wav,आ,ॠ,-249.9316765526327,False
data/03_augmented/आ/आ_aug_607.wav,आ,औ,-230.1061642772328,False
data/03_augmented/आ/आ_aug_608.wav,आ,आ,-236.64611756988333,True
data/03_augmented/आ/आ_aug_609.wav,आ,आ,-243.12737930438755,True
data/03_augmented/आ/आ_aug_610.wav,आ,औ,-237.74884129822783,False
data/03_augmented/आ/आ_aug_611.wav,आ,औ,-283.1236648603665,False
data/03_augmented/आ/आ_aug_612.wav,आ,ॠ,-237.36668597474136,False
data/03_augmented/आ/आ_aug_613.wav,आ,ॠ,-298.9316641065761,False
data/03_augmented/आ/आ_aug_614.wav,आ,ॠ,-230.35292050093057,False
data/03_augmented/आ/आ_aug_615.wav,आ,औ,-262.602453472734,False
data/03_augmented/आ/आ_aug_616.wav,आ,ॠ,-255.09640498995162,False
data/03_augmented/आ/आ_aug_617.wav,आ,आ,-219.538340779364,True
data/03_augmented/आ/आ_aug_618.wav,आ,औ,-261.8817549739188,False
data/03_augmented/आ/आ_aug_619.wav,आ,ॠ,-224.3020275163133,False
data/03_augmented/आ/आ_aug_620.wav,आ,आ,-235.13856925851525,True
data/03_augmented/आ/आ_aug_621.wav,आ,ॠ,-242.70748313046906,False
data/03_augmented/आ/आ_aug_622.wav,आ,औ,-255.44504126955954,False
data/03_augmented/आ/आ_aug_623.wav,आ,ॠ,-236.45829459176716,False
data/03_augmented/आ/आ_aug_624.wav,आ,ॠ,-224.77541800784027,False
data/03_augmented/आ/आ_aug_625.wav,आ,औ,-304.10589106590567,False
data/03_augmented/आ/आ_aug_626.wav,आ,आ,-265.3961265231557,True
data/03_augmented/आ/आ_aug_627.wav,आ,आ,-245.21080864320052,True
data/03_augmented/आ/आ_aug_628.wav,आ,औ,-244.36064291680535,False
data/03_augmented/आ/आ_aug_629.wav,आ,ॠ,-236.36191134144562,False
data/03_augmented/आ/आ_aug_630.wav,आ,औ,-260.9313042745818,False
data/03_augmented/आ/आ_aug_631.wav,आ,ॠ,-259.7060480283376,False
data/03_augmented/आ/आ_aug_632.wav,आ,आ,-245.2177577849348,True
data/03_augmented/आ/आ_aug_633.wav,आ,औ,-254.9703292659814,False
data/03_augmented/आ/आ_aug_634.wav,आ,औ,-231.056223669365,False
data/03_augmented/आ/आ_aug_635.wav,आ,औ,-238.95152299058202,False
data/03_augmented/आ/आ_aug_636.wav,आ,ॠ,-239.50993712090465,False
data/03_augmented/आ/आ_aug_637.wav,आ,औ,-244.4411606282418,False
data/03_augmented/आ/आ_aug_638.wav,आ,ॠ,-236.90169691989033,False
data/03_augmented/आ/आ_aug_639.wav,आ,ॠ,-242.61557831501713,False
data/03_augmented/आ/आ_aug_640.wav,आ,ॠ,-258.0288101383901,False
data/03_augmented/आ/आ_aug_641.wav,आ,औ,-241.53372166575565,False
data/03_augmented/आ/आ_aug_642.wav,आ,औ,-282.6387520727281,False
data/03_augmented/आ/आ_aug_643.wav,आ,ॠ,-235.76859694614836,False
data/03_augmented/आ/आ_aug_644.wav,आ,औ,-255.7440117780826,False
data/03_augmented/आ/आ_aug_645.wav,आ,ॠ,-241.71890513792553,False
data/03_augmented/आ/आ_aug_646.wav,आ,औ,-306.3748405377824,False
data/03_augmented/आ/आ_aug_647.wav,आ,औ,-227.48176958701256,False
data/03_augmented/आ/आ_aug_648.wav,आ,ॡ,-295.8267547541946,False
data/03_augmented/आ/आ_aug_649.wav,आ,औ,-235.31149548785635,False
data/03_augmented/आ/आ_aug_650.wav,आ,औ,-241.12972051428838,False
data/03_augmented/आ/आ_aug_651.wav,आ,औ,-233.28001959581218,False
data/03_augmented/आ/आ_aug_652.wav,आ,आ,-258.89679692515057,True
data/03_augmented/आ/आ_aug_653.wav,आ,ॠ,-278.87646969913465,False
data/03_augmented/आ/आ_aug_654.wav,आ,ॠ,-236.68364968076256,False
data/03_augmented/आ/आ_aug_655.wav,आ,ॠ,-262.6022943896804,False
data/03_augmented/आ/आ_aug_656.wav,आ,औ,-278.15421985669775,False
data/03_augmented/आ/आ_aug_657.wav,आ,औ,-231.52479555174676,False
data/03_augmented/आ/आ_aug_658.wav,आ,औ,-257.15470247756656,False
data/03_augmented/आ/आ_aug_659.wav,आ,ॠ,-235.06178615934908,False
data/03_augmented/आ/आ_aug_660.wav,आ,औ,-275.9596898397254,False
data/03_augmented/आ/आ_aug_661.wav,आ,औ,-226.06565491206123,False
data/03_augmented/आ/आ_aug_662.wav,आ,औ,-249.14575771950047,False
data/03_augmented/आ/आ_aug_663.wav,आ,ॠ,-231.35869612389962,False
data/03_augmented/आ/आ_aug_664.wav,आ,औ,-283.4442869893624,False
data/03_augmented/आ/आ_aug_665.wav,आ,औ,-239.04662024752554,False
data/03_augmented/आ/आ_aug_666.wav,आ,औ,-231.69671816444816,False
data/03_augmented/आ/आ_aug_667.wav,आ,औ,-230.47512560056745,False
data/03_augmented/आ/आ_aug_668.wav,आ,औ,-260.24318851363586,False
data/03_augmented/आ/आ_aug_669.wav,आ,औ,-230.42380071010976,False
data/03_augmented/आ/आ_aug_670.wav,आ,औ,-283.7693763085447,False
data/03_augmented/आ/आ_aug_671.wav,आ,आ,-258.35766581514577,True
data/03_augmented/आ/आ_aug_672.wav,आ,ॠ,-252.92294402464506,False
data/03_augmented/आ/आ_aug_673.wav,आ,औ,-252.16672899350954,False
data/03_augmented/आ/आ_aug_674.wav,आ,औ,-288.00845188884875,False
data/03_augmented/आ/आ_aug_675.wav,आ,ॠ,-230.53515916711294,False
data/03_augmented/आ/आ_aug_676.wav,आ,औ,-258.3240564154845,False
data/03_augmented/आ/आ_aug_677.wav,आ,औ,-276.1565122563668,False
data/03_augmented/आ/आ_aug_678.wav,आ,ॠ,-321.6443213273625,False
data/03_augmented/आ/आ_aug_679.wav,आ,ॡ,-261.8301792665682,False
data/03_augmented/आ/आ_aug_680.wav,आ,ॠ,-239.5205681149855,False
data/03_augmented/आ/आ_aug_681.wav,आ,औ,-285.62554120501653,False
data/03_augmented/आ/आ_aug_682.wav,आ,ॠ,-337.1188102211058,False
data/03_augmented/आ/आ_aug_683.wav,आ,औ,-266.40523780994084,False
data/03_augmented/आ/आ_aug_684.wav,आ,आ,-257.39547482568213,True
data/03_augmented/आ/आ_aug_685.wav,आ,औ,-258.8297281789833,False
data/03_augmented/आ/आ_aug_686.wav,आ,औ,-256.7175863324706,False
data/03_augmented/आ/आ_aug_687.wav,आ,ॠ,-234.02534592721605,False
data/03_augmented/आ/आ_aug_688.wav,आ,औ,-234.071041217117,False
data/03_augmented/आ/आ_aug_689.wav,आ,औ,-238.26867422743118,False
data/03_augmented/आ/आ_aug_690.wav,आ,ॠ,-253.19811175787177,False
data/03_augmented/आ/आ_aug_691.wav,आ,आ,-227.1260174970826,True
data/03_augmented/आ/आ_aug_692.wav,आ,औ,-238.66602166102186,False
data/03_augmented/आ/आ_aug_693.wav,आ,ॠ,-226.6363019972665,False
data/03_augmented/आ/आ_aug_694.wav,आ,औ,-267.78274006831145,False
data/03_augmented/आ/आ_aug_695.wav,आ,ॠ,-243.19856237582107,False
data/03_augmented/आ/आ_aug_696.wav,आ,औ,-253.42645770622318,False
data/03_augmented/आ/आ_aug_697.wav,आ,औ,-256.04079197768215,False
data/03_augmented/आ/आ_aug_698.wav,आ,ऐ,-280.5053454998484,False
data/03_augmented/आ/आ_aug_699.wav,आ,आ,-222.29374167015416,True
data/03_augmented/आ/आ_aug_700.wav,आ,आ,-253.16326571764665,True
data/03_augmented/आ/आ_aug_701.wav,आ,औ,-234.6352798547075,False
data/03_augmented/आ/आ_aug_702.wav,आ,आ,-278.9418799908365,True
data/03_augmented/आ/आ_aug_703.wav,आ,औ,-240.32405428792012,False
data/03_augmented/आ/आ_aug_704.wav,आ,ॠ,-231.1300468893169,False
data/03_augmented/आ/आ_aug_705.wav,आ,औ,-257.1580245554819,False
data/03_augmented/आ/आ_aug_706.wav,आ,औ,-257.4992935459834,False
data/03_augmented/आ/आ_aug_707.wav,आ,ॠ,-236.64460040845134,False
data/03_augmented/आ/आ_aug_708.wav,आ,औ,-289.18553696944053,False
data/03_augmented/आ/आ_aug_709.wav,आ,ॠ,-226.80922790953522,False
data/03_augmented/आ/आ_aug_710.wav,आ,औ,-241.23549085028841,False
data/03_augmented/आ/आ_aug_711.wav,आ,औ,-261.3371023991455,False
data/03_augmented/आ/आ_aug_712.wav,आ,औ,-217.62211426012217,False
data/03_augmented/आ/आ_aug_713.wav,आ,आ,-263.3304762724565,True
data/03_augmented/आ/आ_aug_714.wav,आ,ॠ,-246.87115141529242,False
data/03_augmented/आ/आ_aug_715.wav,आ,औ,-253.40383653849034,False
data/03_augmented/आ/आ_aug_716.wav,आ,औ,-254.59004512878272,False
data/03_augmented/आ/आ_aug_717.wav,आ,ॠ,-228.5048615913061,False
data/03_augmented/आ/आ_aug_718.wav,आ,औ,-244.0549673961226,False
data/03_augmented/आ/आ_aug_719.wav,आ,औ,-242.02132048074154,False
data/03_augmented/आ/आ_aug_720.wav,आ,ऐ,-298.8921991134252,False
data/03_augmented/आ/आ_aug_721.wav,आ,औ,-253.99675585658798,False
data/03_augmented/आ/आ_aug_722.wav,आ,औ,-257.932143162591,False
data/03_augmented/आ/आ_aug_723.wav,आ,औ,-228.47378824835403,False
data/03_augmented/आ/आ_aug_724.wav,आ,औ,-289.7257991061019,False
data/03_augmented/आ/आ_aug_725.wav,आ,औ,-239.66012897432367,False
data/03_augmented/आ/आ_aug_726.wav,आ,औ,-259.3130554159912,False
data/03_augmented/आ/आ_aug_727.wav,आ,आ,-233.7857756227004,True
data/03_augmented/आ/आ_aug_728.wav,आ,ॡ,-262.3438346280154,False
data/03_augmented/आ/आ_aug_729.wav,आ,औ,-245.4982826384552,False
data/03_augmented/आ/आ_aug_730.wav,आ,औ,-231.8660162666923,False
data/03_augmented/आ/आ_aug_731.wav,आ,ॠ,-247.5307943835397,False
data/03_augmented/आ/आ_aug_732.wav,आ,औ,-238.54365916789988,False
data/03_augmented/आ/आ_aug_733.wav,आ,औ,-272.23135314101506,False
data/03_augmented/आ/आ_aug_734.wav,आ,ॡ,-297.16064746847644,False
data/03_augmented/आ/आ_aug_735.wav,आ,औ,-262.25271707035074,False
data/03_augmented/आ/आ_aug_736.wav,आ,औ,-238.70968649161895,False
data/03_augmented/आ/आ_aug_737.wav,आ,आ,-251.94080129137606,True
data/03_augmented/आ/आ_aug_738.wav,आ,ॡ,-304.7861209621151,False
data/03_augmented/आ/आ_aug_739.wav,आ,औ,-249.19110903473702,False
data/03_augmented/आ/आ_aug_740.wav,आ,औ,-226.12693789666457,False
data/03_augmented/आ/आ_aug_741.wav,आ,औ,-226.57766634345128,False
data/03_augmented/आ/आ_aug_742.wav,आ,औ,-277.51664670380484,False
data/03_augmented/आ/आ_aug_743.wav,आ,औ,-249.74395530946552,False
data/03_augmented/आ/आ_aug_744.wav,आ,आ,-247.78850948706167,True
data/03_augmented/आ/आ_aug_745.wav,आ,औ,-252.04297295875935,False
data/03_augmented/आ/आ_aug_746.wav,आ,औ,-248.06523525858745,False
data/03_augmented/आ/आ_aug_747.wav,आ,औ,-238.27088412265144,False
data/03_augmented/आ/आ_aug_748.wav,आ,आ,-257.97702910046627,True
data/03_augmented/आ/आ_aug_749.wav,आ,औ,-222.13808459979828,False
data/03_augmented/आ/आ_aug_750.wav,आ,औ,-277.503305104458,False
data/03_augmented/आ/आ_aug_751.wav,आ,औ,-238.12219331041575,False
data/03_augmented/आ/आ_aug_752.wav,आ,ॠ,-260.15281965284765,False
data/03_augmented/आ/आ_aug_753.wav,आ,औ,-261.41506123184536,False
data/03_augmented/आ/आ_aug_754.wav,आ,औ,-246.35594035212378,False
data/03_augmented/आ/आ_aug_755.wav,आ,ॡ,-257.21826495318106,False
data/03_augmented/आ/आ_aug_756.wav,आ,आ,-264.8681151042982,True
data/03_augmented/आ/आ_aug_757.wav,आ,ॠ,-242.33629061906228,False
data/03_augmented/आ/आ_aug_758.wav,आ,ॠ,-250.7084941858527,False
data/03_augmented/आ/आ_aug_759.wav,आ,ॠ,-272.8633916467866,False
data/03_augmented/आ/आ_aug_760.wav,आ,आ,-265.158180995356,True
data/03_augmented/आ/आ_aug_761.wav,आ,औ,-242.0124820347388,False
data/03_augmented/आ/आ_aug_762.wav,आ,औ,-233.55459485556042,False
data/03_augmented/आ/आ_aug_763.wav,आ,आ,-274.64982747552233,True
data/03_augmented/आ/आ_aug_764.wav,आ,ॠ,-260.9209381651472,False
data/03_augmented/आ/आ_aug_765.wav,आ,औ,-240.79966193141263,False
data/03_augmented/आ/आ_aug_766.wav,आ,औ,-252.3124193213966,False
data/03_augmented/आ/आ_aug_767.wav,आ,औ,-252.36893568334946,False
data/03_augmented/आ/आ_aug_768.wav,आ,औ,-239.07308172357943,False
data/03_augmented/आ/आ_aug_769.wav,आ,आ,-226.55593135090194,True
data/03_augmented/आ/आ_aug_770.wav,आ,औ,-235.19794457917243,False
data/03_augmented/आ/आ_aug_771.wav,आ,ॠ,-235.6416507142344,False
data/03_augmented/आ/आ_aug_772.wav,आ,औ,-226.84586943721652,False
data/03_augmented/आ/आ_aug_773.wav,आ,औ,-250.73681545158988,False
data/03_augmented/आ/आ_aug_774.wav,आ,आ,-289.107621396869,True
data/03_augmented/आ/आ_aug_775.wav,आ,आ,-245.49702826173476,True
data/03_augmented/आ/आ_aug_776.wav,आ,ॠ,-231.67465475416452,False
data/03_augmented/आ/आ_aug_777.wav,आ,ॠ,-250.39963621257613,False
data/03_augmented/आ/आ_aug_778.wav,आ,औ,-238.980248525488,False
data/03_augmented/आ/आ_aug_779.wav,आ,औ,-225.07323862748117,False
data/03_augmented/आ/आ_aug_780.wav,आ,ॠ,-230.58026876269852,False
data/03_augmented/आ/आ_aug_781.wav,आ,ॠ,-234.54289347131066,False
data/03_augmented/आ/आ_aug_782.wav,आ,औ,-256.5262406180612,False
data/03_augmented/आ/आ_aug_783.wav,आ,ॠ,-281.0203377693919,False
data/03_augmented/आ/आ_aug_784.wav,आ,औ,-278.4415543594391,False
data/03_augmented/आ/आ_aug_785.wav,आ,ॠ,-242.5093278546631,False
data/03_augmented/आ/आ_aug_786.wav,आ,ॠ,-234.987393202313,False
data/03_augmented/आ/आ_aug_787.wav,आ,ॠ,-274.0552032192277,False
data/03_augmented/आ/आ_aug_788.wav,आ,ॠ,-256.61632682224837,False
data/03_augmented/आ/आ_aug_789.wav,आ,ॠ,-245.0796147874321,False
data/03_augmented/आ/आ_aug_790.wav,आ,औ,-232.4710159742729,False
data/03_augmented/आ/आ_aug_791.wav,आ,औ,-243.61796932238926,False
data/03_augmented/आ/आ_aug_792.wav,आ,ॠ,-244.16396645959995,False
data/03_augmented/आ/आ_aug_793.wav,आ,औ,-290.0201604996617,False
data/03_augmented/आ/आ_aug_794.wav,आ,ॠ,-243.44498736346324,False
data/03_augmented/आ/आ_aug_795.wav,आ,ॠ,-233.94675368331184,False
data/03_augmented/आ/आ_aug_796.wav,आ,ॠ,-275.46013957151143,False
data/03_augmented/आ/आ_aug_797.wav,आ,ॠ,-292.90262491499544,False
data/03_augmented/आ/आ_aug_798.wav,आ,ॠ,-237.8421927260994,False
data/03_augmented/आ/आ_aug_799.wav,आ,ॠ,-224.84716362021368,False
data/03_augmented/आ/आ_aug_800.wav,आ,औ,-246.6258894945492,False
data/03_augmented/आ/आ_aug_801.wav,आ,औ,-235.72687286369535,False
data/03_augmented/आ/आ_aug_802.wav,आ,ॠ,-252.78046791176268,False
data/03_augmented/आ/आ_aug_803.wav,आ,औ,-266.6452732564145,False
data/03_augmented/आ/आ_aug_804.wav,आ,औ,-255.75723093595113,False
data/03_augmented/आ/आ_aug_805.wav,आ,ॠ,-233.56292092732195,False
data/03_augmented/आ/आ_aug_806.wav,आ,औ,-249.91573035216436,False
data/03_augmented/आ/आ_aug_807.wav,आ,ॠ,-234.48135193931572,False
data/03_augmented/आ/आ_aug_808.wav,आ,औ,-251.3882038837122,False
data/03_augmented/आ/आ_aug_809.wav,आ,औ,-264.56389688143474,False
data/03_augmented/आ/आ_aug_810.wav,आ,औ,-253.43088201359816,False
data/03_augmented/आ/आ_aug_811.wav,आ,औ,-235.62620400254755,False
data/03_augmented/आ/आ_aug_812.wav,आ,ॠ,-230.73628949971962,False
data/03_augmented/आ/आ_aug_813.wav,आ,औ,-224.73612576501907,False
data/03_augmented/आ/आ_aug_814.wav,आ,ॠ,-305.71357715106006,False
data/03_augmented/आ/आ_aug_815.wav,आ,आ,-253.16514935698783,True
data/03_augmented/आ/आ_aug_816.wav,आ,ॠ,-230.01603193375303,False
data/03_augmented/आ/आ_aug_817.wav,आ,ॠ,-258.35984250052167,False
data/03_augmented/आ/आ_aug_818.wav,आ,ॠ,-232.7125620941732,False
data/03_augmented/आ/आ_aug_819.wav,आ,औ,-242.49774077428324,False
data/03_augmented/आ/आ_aug_820.wav,आ,औ,-261.1690447428034,False
data/03_augmented/आ/आ_aug_821.wav,आ,ॠ,-233.0292765282482,False
data/03_augmented/आ/आ_aug_822.wav,आ,ॠ,-233.78155158097906,False
data/03_augmented/आ/आ_aug_823.wav,आ,ॠ,-226.44549878496227,False
data/03_augmented/आ/आ_aug_824.wav,आ,औ,-258.14484477115406,False
data/03_augmented/आ/आ_aug_825.wav,आ,औ,-273.9850209257062,False
data/03_augmented/आ/आ_aug_826.wav,आ,औ,-244.7884343243293,False
data/03_augmented/आ/आ_aug_827.wav,आ,आ,-245.86673555198942,True
data/03_augmented/आ/आ_aug_828.wav,आ,औ,-239.03176501902078,False
data/03_augmented/आ/आ_aug_829.wav,आ,ॠ,-226.9617301904018,False
data/03_augmented/आ/आ_aug_830.wav,आ,औ,-228.72826022484952,False
data/03_augmented/आ/आ_aug_831.wav,आ,औ,-239.00793450610286,False
data/03_augmented/आ/आ_aug_832.wav,आ,ॠ,-232.03956670851608,False
data/03_augmented/आ/आ_aug_833.wav,आ,औ,-219.75649931256103,False
data/03_augmented/आ/आ_aug_834.wav,आ,औ,-249.69337560360927,False
data/03_augmented/आ/आ_aug_835.wav,आ,ॠ,-225.88727085388743,False
data/03_augmented/आ/आ_aug_836.wav,आ,औ,-260.6941105668458,False
data/03_augmented/आ/आ_aug_837.wav,आ,औ,-262.460799641087,False
data/03_augmented/आ/आ_aug_838.wav,आ,औ,-231.723088011331,False
data/03_augmented/आ/आ_aug_839.wav,आ,ॠ,-256.7906460313436,False
data/03_augmented/आ/आ_aug_840.wav,आ,आ,-250.8846979951833,True
data/03_augmented/आ/आ_aug_841.wav,आ,आ,-256.80853498281016,True
data/03_augmented/आ/आ_aug_842.wav,आ,औ,-286.3271212399635,False
data/03_augmented/आ/आ_aug_843.wav,आ,औ,-294.4475107608027,False
data/03_augmented/आ/आ_aug_844.wav,आ,औ,-239.25023036200676,False
data/03_augmented/आ/आ_aug_845.wav,आ,ॠ,-232.97761695224335,False
data/03_augmented/आ/आ_aug_846.wav,आ,ॠ,-235.39294799131432,False
data/03_augmented/आ/आ_aug_847.wav,आ,औ,-241.18324509312308,False
data/03_augmented/आ/आ_aug_848.wav,आ,ॠ,-231.54965930948345,False
data/03_augmented/आ/आ_aug_849.wav,आ,ॠ,-228.78700099120874,False
data/03_augmented/आ/आ_aug_850.wav,आ,औ,-251.49537901888633,False
data/03_augmented/आ/आ_aug_851.wav,आ,औ,-290.1253003717804,False
data/03_augmented/आ/आ_aug_852.wav,आ,ॠ,-235.4852032948231,False
data/03_augmented/आ/आ_aug_853.wav,आ,ॠ,-298.60942440316006,False
data/03_augmented/आ/आ_aug_854.wav,आ,ॠ,-223.11254749441227,False
data/03_augmented/आ/आ_aug_855.wav,आ,औ,-232.7315616436525,False
data/03_augmented/आ/आ_aug_856.wav,आ,औ,-257.39109573659624,False
data/03_augmented/आ/आ_aug_857.wav,आ,ॠ,-268.14458084340987,False
data/03_augmented/आ/आ_aug_858.wav,आ,अं,-297.21204991133123,False
data/03_augmented/आ/आ_aug_859.wav,आ,ॠ,-249.8210011304295,False
data/03_augmented/आ/आ_aug_860.wav,आ,ॠ,-246.65673663445003,False
data/03_augmented/आ/आ_aug_861.wav,आ,औ,-218.9736960633158,False
data/03_augmented/आ/आ_aug_862.wav,आ,ॠ,-236.3737034750697,False
data/03_augmented/आ/आ_aug_863.wav,आ,आ,-249.4996688359771,True
data/03_augmented/आ/आ_aug_864.wav,आ,औ,-234.3340934040357,False
data/03_augmented/आ/आ_aug_865.wav,आ,औ,-246.68013285604482,False
data/03_augmented/आ/आ_aug_866.wav,आ,ॠ,-322.75676651958685,False
data/03_augmented/आ/आ_aug_867.wav,आ,औ,-237.15180724808073,False
data/03_augmented/आ/आ_aug_868.wav,आ,आ,-236.54353626859017,True
data/03_augmented/आ/आ_aug_869.wav,आ,ॠ,-226.95963594252476,False
data/03_augmented/आ/आ_aug_870.wav,आ,आ,-242.01600566425907,True
data/03_augmented/आ/आ_aug_871.wav,आ,औ,-245.04319421033378,False
data/03_augmented/आ/आ_aug_872.wav,आ,औ,-255.4701009818197,False
data/03_augmented/आ/आ_aug_873.wav,आ,औ,-246.70083513733496,False
data/03_augmented/आ/आ_aug_874.wav,आ,औ,-233.38005581032368,False
data/03_augmented/आ/आ_aug_875.wav,आ,औ,-227.068720853833,False
data/03_augmented/आ/आ_aug_876.wav,आ,औ,-238.0093055723381,False
data/03_augmented/आ/आ_aug_877.wav,आ,ॠ,-247.70623793482494,False
data/03_augmented/आ/आ_aug_878.wav,आ,ॠ,-234.51784933071636,False
data/03_augmented/आ/आ_aug_879.wav,आ,आ,-265.68965409343264,True
data/03_augmented/आ/आ_aug_880.wav,आ,ॠ,-233.50097518550086,False
data/03_augmented/आ/आ_aug_881.wav,आ,औ,-224.419313789651,False
data/03_augmented/आ/आ_aug_882.wav,आ,आ,-278.6355389568988,True
data/03_augmented/आ/आ_aug_883.wav,आ,औ,-242.0566313621626,False
data/03_augmented/आ/आ_aug_884.wav,आ,औ,-266.0860015150971,False
data/03_augmented/आ/आ_aug_885.wav,आ,ॠ,-257.6087675392585,False
data/03_augmented/आ/आ_aug_886.wav,आ,औ,-256.12937807877825,False
data/03_augmented/आ/आ_aug_887.wav,आ,ॠ,-235.06396268943277,False
data/03_augmented/आ/आ_aug_888.wav,आ,ॠ,-245.5544481016749,False
data/03_augmented/आ/आ_aug_889.wav,आ,ॠ,-224.68615410012697,False
data/03_augmented/आ/आ_aug_890.wav,आ,औ,-229.60608692420053,False
data/03_augmented/आ/आ_aug_891.wav,आ,ॡ,-292.22306852177144,False
data/03_augmented/आ/आ_aug_892.wav,आ,औ,-256.5143189969774,False
data/03_augmented/आ/आ_aug_893.wav,आ,औ,-261.9340034582042,False
data/03_augmented/आ/आ_aug_894.wav,आ,ॠ,-252.13805804771454,False
data/03_augmented/आ/आ_aug_895.wav,आ,औ,-285.369109034166,False
data/03_augmented/आ/आ_aug_896.wav,आ,औ,-243.61971005359774,False
data/03_augmented/आ/आ_aug_897.wav,आ,आ,-250.5083957702235,True
